id,latitude,longitude,start_datetime,duration_minutes,priority,requires_road_closure,police_station,event_type,event_cause,zone,corridor,veh_type,hour_of_day,day_of_week,is_weekend,month,time_window,is_peak_hour,is_corridor_road,corridor_event_share,cause_historical_high_rate,target_priority,target_road_closure
FKID007783,13.013048,77.5676395,2024-01-14 19:12:11.422000+00:00,49.72454593333334,High,False,Sadashivanagar,unplanned,vehicle_breakdown,West Zone 2,Tumkur Road,lcv,0,0,0,1,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID007784,12.9713826,77.618886,2024-01-14 19:38:18.435000+00:00,25.269977633333333,High,False,Halasur,unplanned,vehicle_breakdown,Central Zone 1,Old Madras Road,private_bus,1,0,0,1,night,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007785,12.9100117,77.6273017,2024-01-14 20:11:13.214000+00:00,,High,False,HSR Layout,unplanned,vehicle_breakdown,South Zone 2,Hosur Road,truck,1,0,0,1,night,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID007786,12.9322456,77.5167322,2024-01-14 20:10:17.929000+00:00,,Low,False,Kengeri,unplanned,vehicle_breakdown,West Zone 1,Non-corridor,private_bus,1,0,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007787,12.9670116,77.6590653,2024-01-14 21:35:56.512000+00:00,,Low,True,Jeevanbheemanagar,planned,procession,Central Zone 1,Non-corridor,not_applicable,3,0,0,1,night,0,0,0.38029043068139506,0.2878787878787879,0,1
FKID007788,13.103462,77.6004884,2024-01-14 23:09:39.817000+00:00,,High,False,Yelahanka,unplanned,vehicle_breakdown,North Zone 2,Bellary Road 2,bmtc_bus,4,0,0,1,night,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID007789,13.0913131,77.5966701,2024-01-14 23:26:18.810000+00:00,,High,False,Yelahanka,unplanned,vehicle_breakdown,North Zone 2,Bellary Road 2,ksrtc_bus,4,0,0,1,night,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID007790,12.958625,77.5035683,2024-01-15 01:05:31.849000+00:00,,Low,False,Jnanabharathi,unplanned,vehicle_breakdown,West Zone 1,Non-corridor,lcv,6,0,0,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007791,12.94595877,77.5954834,2024-01-14 22:50:30.018213+00:00,,Low,False,Wilson Garden,unplanned,accident,Central Zone 2,Non-corridor,not_applicable,4,0,0,1,night,0,0,0.38029043068139506,0.4602739726027397,0,0
FKID007792,13.034211,77.530813,2024-01-15 04:17:38.337000+00:00,34.959811916666666,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,West Zone 1,Tumkur Road,private_bus,9,0,0,1,morning_peak,1,1,0.05684497952091349,0.6623004502660663,1,0
FKID007793,12.9454841,77.5288004,2024-01-15 04:29:49.128000+00:00,,High,False,Byatarayanapura,unplanned,vehicle_breakdown,West Zone 2,ORR West 1,ksrtc_bus,9,0,0,1,morning_peak,1,1,0.020603202184435895,0.6623004502660663,1,0
FKID007794,13.0337676,77.530266,2024-01-15 04:30:28.664000+00:00,,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,West Zone 1,Tumkur Road,private_car,10,0,0,1,morning_peak,1,1,0.05684497952091349,0.6623004502660663,1,0
FKID007795,12.9644485,77.5779244,2024-01-15 04:50:21.451000+00:00,33.46089618333333,High,False,City Market,unplanned,others,Central Zone 2,Mysore Road,not_applicable,10,0,0,1,morning_peak,1,1,0.09035621198957429,0.5959119496855346,1,0
FKID007796,13.0397392,77.5189559,2024-01-15 04:55:32.398000+00:00,29.595028833333334,High,False,Peenya,unplanned,vehicle_breakdown,West Zone 1,Tumkur Road,private_car,10,0,0,1,morning_peak,1,1,0.05684497952091349,0.6623004502660663,1,0
FKID007797,12.9660024,77.5353515,2024-01-15 05:17:12.548000+00:00,,High,False,Vijayanagara,unplanned,vehicle_breakdown,West Zone 2,West of Chord Road,private_bus,10,0,0,1,morning_peak,1,1,0.021347896239295023,0.6623004502660663,1,0
FKID007798,12.9230765,77.6190813,2024-01-15 10:53:20.470000+00:00,18.803711733333333,High,False,Madiwala,unplanned,vehicle_breakdown,South Zone 2,Hosur Road,private_bus,16,0,0,1,off_peak,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID007799,12.9216109,77.6679437,2024-01-15 11:11:59.462000+00:00,,High,False,Bellandur,unplanned,accident,East Zone 1,ORR East 1,not_applicable,16,0,0,1,off_peak,0,1,0.03003599354598486,0.4602739726027397,1,0
FKID007800,12.9888472,77.6520017,2024-01-15 11:14:31.884000+00:00,,High,False,Banaswadi,unplanned,vehicle_breakdown,Central Zone 1,Old Madras Road,heavy_vehicle,16,0,0,1,off_peak,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007801,13.0824868,77.5933591,2024-01-15 15:38:46.435000+00:00,,High,False,Yelahanka,unplanned,vehicle_breakdown,North Zone 1,Bellary Road 2,heavy_vehicle,21,0,0,1,evening_peak,1,1,0.04703984113193496,0.6623004502660663,1,0
FKID007802,12.93934584,77.69560186,2024-01-15 17:57:20.235000+00:00,43.65070458333333,High,False,HAL Old Airport,unplanned,vehicle_breakdown,East Zone 1,ORR East 1,heavy_vehicle,23,0,0,1,night,0,1,0.03003599354598486,0.6623004502660663,1,0
FKID007803,12.9354137,77.6246596,2024-01-15 19:16:56.637000+00:00,,High,False,Adugodi,unplanned,vehicle_breakdown,South Zone 2,IRR(Thanisandra road),others,0,1,0,1,night,0,1,0.011790989201936204,0.6623004502660663,1,0
FKID007804,13.0215594,77.5519261,2024-01-15 19:20:21.454000+00:00,55.3120185,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,West Zone 1,Tumkur Road,lcv,0,1,0,1,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID007805,12.979,77.640885,2024-01-15 20:02:18.274000+00:00,51.23013096666667,High,True,Jeevanbheemanagar,unplanned,vehicle_breakdown,Central Zone 1,IRR(Thanisandra road),bmtc_bus,1,1,0,1,night,0,1,0.011790989201936204,0.6623004502660663,1,1
FKID007806,12.9345638,77.6098387,2024-01-15 20:21:30.624000+00:00,97.11398355,High,False,Madiwala,unplanned,others,South Zone 2,Hosur Road,not_applicable,1,1,0,1,night,0,1,0.03686235571552687,0.5959119496855346,1,0
FKID007807,12.9013618,77.6012145,2024-01-15 20:31:26.309000+00:00,,High,False,Mico Layout,unplanned,vehicle_breakdown,South Zone 2,Bannerghata Road,bmtc_bus,2,1,0,1,night,0,1,0.025816060568449796,0.6623004502660663,1,0
FKID007808,12.9604168,77.5836482,2024-01-15 20:45:44.377000+00:00,,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,lcv,2,1,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007809,13.0345783,77.5298356,2024-01-15 21:05:35.504000+00:00,,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,West Zone 1,Tumkur Road,others,2,1,0,1,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID007810,12.98533,77.57461,2024-01-15 21:01:11.662000+00:00,,Low,False,Sheshadripuram,unplanned,pot_holes,Central Zone 2,Non-corridor,not_applicable,2,1,0,1,night,0,0,0.38029043068139506,0.5567970204841713,0,0
FKID007811,12.9245643,77.6504464,2024-01-15 21:23:42.915000+00:00,,High,False,HAL Old Airport,unplanned,vehicle_breakdown,Central Zone 1,ORR East 1,bmtc_bus,2,1,0,1,night,0,1,0.03003599354598486,0.6623004502660663,1,0
FKID007812,12.9692182,77.5856419,2024-01-15 21:46:44.480000+00:00,35.43387466666666,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,bmtc_bus,3,1,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007813,12.9843247,77.6416501,2024-01-15 21:46:50.180000+00:00,29.915713316666665,High,False,Jeevanbheemanagar,unplanned,vehicle_breakdown,Central Zone 1,Old Madras Road,others,3,1,0,1,night,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007814,12.9291983,77.6821533,2024-01-15 21:58:38.989000+00:00,,High,False,HAL Old Airport,unplanned,vehicle_breakdown,East Zone 1,ORR East 1,bmtc_bus,3,1,0,1,night,0,1,0.03003599354598486,0.6623004502660663,1,0
FKID007815,12.9669829,77.610195,2024-01-15 22:49:56.146000+00:00,,Low,False,Ashok Nagar,unplanned,vehicle_breakdown,Central Zone 1,Non-corridor,lcv,4,1,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007816,12.9905937,77.6138551,2024-01-15 23:09:12.323000+00:00,,Low,False,Pulikeshinagar(F.Town),unplanned,vehicle_breakdown,Central Zone 2,Non-corridor,private_bus,4,1,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007817,12.9668199,77.6099183,2024-01-15 23:23:06.354000+00:00,,Low,False,Ashok Nagar,unplanned,vehicle_breakdown,Central Zone 1,Non-corridor,lcv,4,1,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007818,13.0258275,77.640718,2024-01-16 00:09:52.321000+00:00,,High,False,Hennuru,unplanned,vehicle_breakdown,East Zone 2,ORR North 1,lcv,5,1,0,1,night,0,1,0.034007695171900214,0.6623004502660663,1,0
FKID007819,12.9279614,77.5463918,2024-01-16 00:46:10.493000+00:00,43.33326306666667,High,False,Banashankari,unplanned,vehicle_breakdown,West Zone 2,ORR West 1,bmtc_bus,6,1,0,1,off_peak,0,1,0.020603202184435895,0.6623004502660663,1,0
FKID007820,12.9528155,77.5408666,2024-01-16 01:10:53.896000+00:00,47.4729165,High,False,Byatarayanapura,unplanned,vehicle_breakdown,West Zone 2,Mysore Road,lcv,6,1,0,1,off_peak,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007821,13.029057,77.6318213,2024-01-16 01:28:08.395000+00:00,,High,False,Hennuru,unplanned,vehicle_breakdown,North Zone 1,Airport New South Road,heavy_vehicle,6,1,0,1,off_peak,0,1,0.007819287576020852,0.6623004502660663,1,0
FKID007822,12.9687542,77.5679993,2024-01-16 03:01:15.709000+00:00,,Low,False,Chamarajpet,unplanned,others,Central Zone 2,Non-corridor,not_applicable,8,1,0,1,morning_peak,1,0,0.38029043068139506,0.5959119496855346,0,0
FKID007823,13.0439997,77.5574639,2024-01-16 03:10:13.032000+00:00,,High,False,Jalahalli,planned,construction,North Zone 1,ORR North 2,not_applicable,8,1,0,1,morning_peak,1,1,0.029167183815315873,0.6438356164383562,1,0
FKID007824,13.0143986,77.5836611,2024-01-16 04:12:36.921000+00:00,36.54220323333333,High,False,Sadashivanagar,unplanned,vehicle_breakdown,West Zone 2,Bellary Road 1,truck,9,1,0,1,morning_peak,1,1,0.07533821521658185,0.6623004502660663,1,0
FKID007825,12.9661307,77.5869643,2024-01-16 04:22:38.093000+00:00,49.315911283333335,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,bmtc_bus,9,1,0,1,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,0
FKID007826,12.9662941,77.5870212,2024-01-16 04:23:16.877000+00:00,2.606119833333333,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,bmtc_bus,9,1,0,1,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,0
FKID007827,12.8729477,77.6511736,2024-01-16 04:32:17.528000+00:00,,High,True,Electronic City,unplanned,vehicle_breakdown,South Zone 2,Hosur Road,private_car,10,1,0,1,morning_peak,1,1,0.03686235571552687,0.6623004502660663,1,1
FKID007828,12.9073043,77.6008947,2024-01-16 04:35:41.844000+00:00,20.97513005,High,False,Mico Layout,unplanned,vehicle_breakdown,South Zone 2,Bannerghata Road,private_bus,10,1,0,1,morning_peak,1,1,0.025816060568449796,0.6623004502660663,1,0
FKID007829,12.9728201,77.5386984,2024-01-16 04:34:18.737000+00:00,30.68868525,High,False,Vijayanagara,unplanned,vehicle_breakdown,West Zone 2,West of Chord Road,truck,10,1,0,1,morning_peak,1,1,0.021347896239295023,0.6623004502660663,1,0
FKID007830,13.0948944,77.597465,2024-01-16 04:40:51.425000+00:00,20.752085700000002,High,False,Yelahanka,planned,construction,North Zone 2,Bellary Road 2,not_applicable,10,1,0,1,morning_peak,1,1,0.04703984113193496,0.6438356164383562,1,0
FKID007831,12.8890467,77.6399533,2024-01-16 04:46:05.464000+00:00,111.86912819999999,High,False,Electronic City,unplanned,vehicle_breakdown,South Zone 2,Hosur Road,heavy_vehicle,10,1,0,1,morning_peak,1,1,0.03686235571552687,0.6623004502660663,1,0
FKID007832,12.9690984,77.6064801,2024-01-16 05:05:07.700000+00:00,8.1381474,High,False,Ashok Nagar,unplanned,vehicle_breakdown,Central Zone 1,Mysore Road,lcv,10,1,0,1,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,0
FKID007833,13.042724,77.5131004,2024-01-16 05:18:02.106000+00:00,,High,False,Peenya,unplanned,vehicle_breakdown,West Zone 1,Tumkur Road,ksrtc_bus,10,1,0,1,morning_peak,1,1,0.05684497952091349,0.6623004502660663,1,0
FKID007834,13.0174584,77.5598518,2024-01-16 06:25:42.615000+00:00,27.4665295,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,West Zone 2,Tumkur Road,lcv,11,1,0,1,morning_peak,1,1,0.05684497952091349,0.6623004502660663,1,0
FKID007835,13.011444,77.5689655,2024-01-16 07:09:53.416000+00:00,,Low,False,Malleshwaram,unplanned,vehicle_breakdown,West Zone 2,Non-corridor,bmtc_bus,12,1,0,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007836,12.9774311,77.5852958,2024-01-16 17:43:35.476000+00:00,,Low,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Non-corridor,bmtc_bus,23,1,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007837,13.2571983,77.7128265,2024-01-17 02:40:31.276000+00:00,,Low,False,Devanahalli Airport,unplanned,construction,Unknown,Non-corridor,not_applicable,8,2,0,1,morning_peak,1,0,0.38029043068139506,0.6438356164383562,0,0
FKID007838,12.9635362,77.5849463,2024-01-16 18:34:18.546000+00:00,,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,bmtc_bus,0,2,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007839,13.1067233,77.6021533,2024-01-16 18:54:46.368000+00:00,10.638263616666668,High,False,Yelahanka,unplanned,vehicle_breakdown,North Zone 2,Bellary Road 2,heavy_vehicle,0,2,0,1,night,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID007840,12.991531,77.6578814,2024-01-16 19:17:50.630000+00:00,,High,False,Banaswadi,unplanned,vehicle_breakdown,Central Zone 1,Old Madras Road,private_car,0,2,0,1,night,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007841,12.9524496,77.5373395,2024-01-16 19:20:58.852000+00:00,,High,False,Byatarayanapura,unplanned,others,West Zone 2,West of Chord Road,not_applicable,0,2,0,1,night,0,1,0.021347896239295023,0.5959119496855346,1,0
FKID007842,12.9055399,77.5856482,2024-01-16 19:23:06.827000+00:00,18.658855366666668,High,False,J.P. Nagar,planned,construction,South Zone 1,ORR West 1,not_applicable,0,2,0,1,night,0,1,0.020603202184435895,0.6438356164383562,1,0
FKID007843,12.9914917,77.6578683,2024-01-16 19:25:52.918000+00:00,,High,False,Banaswadi,unplanned,vehicle_breakdown,Central Zone 1,Old Madras Road,taxi,0,2,0,1,night,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007844,12.9816033,77.5943385,2024-01-16 19:36:44.820000+00:00,72.16349068333334,High,False,Cubbon Park,unplanned,vehicle_breakdown,Central Zone 2,CBD 2,lcv,1,2,0,1,night,0,1,0.01216333622936577,0.6623004502660663,1,0
FKID007845,12.9841502,77.6414011,2024-01-16 20:09:14.669000+00:00,6.507784116666667,High,False,Jeevanbheemanagar,unplanned,vehicle_breakdown,Central Zone 1,Old Madras Road,ksrtc_bus,1,2,0,1,night,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007846,12.9252994,77.5500992,2024-01-16 21:05:09.030000+00:00,,High,False,Banashankari,unplanned,construction,West Zone 1,ORR West 1,not_applicable,2,2,0,1,night,0,1,0.020603202184435895,0.6438356164383562,1,0
FKID007847,13.1070291,77.6032321,2024-01-16 21:09:29.775000+00:00,38.233425366666665,High,False,Yelahanka,unplanned,vehicle_breakdown,North Zone 2,Bellary Road 2,heavy_vehicle,2,2,0,1,night,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID007848,12.9586414,77.5548032,2024-01-16 21:13:00.596000+00:00,,High,False,Magadi Road,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,truck,2,2,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007849,12.982317,77.575899,2024-01-16 21:23:14.629000+00:00,,Low,False,High ground,unplanned,vehicle_breakdown,Central Zone 2,Non-corridor,private_bus,2,2,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007850,13.1065122,77.6008683,2024-01-16 21:36:36.410000+00:00,29.770767616666667,High,False,Yelahanka,unplanned,vehicle_breakdown,North Zone 2,Bellary Road 2,taxi,3,2,0,1,night,0,1,0.04703984113193496,0.6623004502660663,1,0
FKID007851,13.0177789,77.5556665,2024-01-16 21:37:36.111000+00:00,119.1245419,Low,False,Sadashivanagar,unplanned,vehicle_breakdown,West Zone 2,Tumkur Road,bmtc_bus,3,2,0,1,night,0,1,0.05684497952091349,0.6623004502660663,0,0
FKID007852,13.0178084,77.5556622,2024-01-16 21:40:11.703000+00:00,116.76965865000001,Low,False,R.T. Nagar,unplanned,vehicle_breakdown,West Zone 2,Tumkur Road,bmtc_bus,3,2,0,1,night,0,1,0.05684497952091349,0.6623004502660663,0,0
FKID007853,12.9913351,77.6567306,2024-01-16 22:02:01.406000+00:00,,High,False,Banaswadi,unplanned,vehicle_breakdown,Central Zone 1,Old Madras Road,lcv,3,2,0,1,night,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007854,12.9169728,77.5888751,2024-01-16 22:10:52.576000+00:00,20.327187849999998,Low,False,Jayanagara,unplanned,vehicle_breakdown,South Zone 1,Non-corridor,others,3,2,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007855,12.9630215,77.5957523,2024-01-16 23:48:19.709000+00:00,,High,False,Ashok Nagar,unplanned,vehicle_breakdown,Central Zone 1,Mysore Road,others,5,2,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007856,12.9630478,77.5957383,2024-01-16 23:50:43.935000+00:00,27.996742333333334,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,lcv,5,2,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007857,12.9637926,77.596254,2024-01-17 00:15:15.591000+00:00,3.2735072166666668,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,auto,5,2,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007858,12.9637451,77.5962145,2024-01-17 00:20:33.293000+00:00,16.146346233333333,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,others,5,2,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007859,12.9802472,77.5705285,2024-01-17 01:22:14.477000+00:00,5.7625422166666675,Low,False,Chamarajpet,unplanned,vehicle_breakdown,Central Zone 2,Non-corridor,ksrtc_bus,6,2,0,1,off_peak,0,0,0.38029043068139506,0.6623004502660663,0,0
FKID007860,12.9692985,77.5905992,2024-01-17 01:56:25.429000+00:00,,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,lcv,7,2,0,1,off_peak,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007861,12.9455688,77.5285683,2024-01-17 03:54:23.719000+00:00,100.30296911666666,High,False,Byatarayanapura,unplanned,vehicle_breakdown,West Zone 2,ORR West 1,bmtc_bus,9,2,0,1,morning_peak,1,1,0.020603202184435895,0.6623004502660663,1,0
FKID007862,12.96596,77.5954898,2024-01-17 05:19:49.235000+00:00,,High,True,Cubbon Park,unplanned,vehicle_breakdown,Central Zone 1,Mysore Road,bmtc_bus,10,2,0,1,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,1
FKID007863,12.9715452,77.6063927,2024-01-17 05:15:27.107000+00:00,57.07676813333333,High,False,Ashok Nagar,unplanned,vehicle_breakdown,Central Zone 1,Mysore Road,private_car,10,2,0,1,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,0
FKID007864,12.9659948,77.5953968,2024-01-17 05:21:25.704000+00:00,62.4407437,High,True,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 1,Mysore Road,bmtc_bus,10,2,0,1,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,1
FKID007865,12.9641935,77.5698992,2024-01-17 06:22:47.946000+00:00,,High,False,Chamarajpet,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,bmtc_bus,11,2,0,1,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,0
FKID007866,12.9363699,77.5162858,2024-01-17 07:03:08.878000+00:00,,High,False,Byatarayanapura,unplanned,vehicle_breakdown,West Zone 1,Mysore Road,heavy_vehicle,12,2,0,1,off_peak,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007867,12.9823167,77.5655346,2024-01-17 07:06:49.867000+00:00,,Low,False,Sheshadripuram,unplanned,accident,Central Zone 2,Non-corridor,not_applicable,12,2,0,1,off_peak,0,0,0.38029043068139506,0.4602739726027397,0,0
FKID007868,12.9767584,77.6268433,2024-01-17 07:10:15.879000+00:00,,High,False,Halasur,unplanned,vehicle_breakdown,Central Zone 2,Old Madras Road,heavy_vehicle,12,2,0,1,off_peak,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007869,12.9559677,77.7010091,2024-01-17 08:47:12.670000+00:00,,High,False,HAL Old Airport,unplanned,vehicle_breakdown,East Zone 1,Varthur Road,bmtc_bus,14,2,0,1,off_peak,0,1,0.009308675685739108,0.6623004502660663,1,0
FKID007870,12.9845467,77.5747717,2024-01-17 18:17:49.194000+00:00,,Low,True,Sheshadripuram,unplanned,vehicle_breakdown,Central Zone 2,Non-corridor,private_bus,23,2,0,1,night,0,0,0.38029043068139506,0.6623004502660663,0,1
FKID007871,13.022889,77.6472584,2024-01-17 19:41:23.300000+00:00,,High,False,Hennuru,unplanned,vehicle_breakdown,East Zone 2,ORR North 1,truck,1,3,0,1,night,0,1,0.034007695171900214,0.6623004502660663,1,0
FKID007872,13.0455356,77.5072461,2024-01-17 19:55:25.988000+00:00,,High,False,Chikkabanavara,unplanned,vehicle_breakdown,North Zone 2,Tumkur Road,bmtc_bus,1,3,0,1,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID007873,12.9421674,77.5256498,2024-01-17 20:42:56.659000+00:00,,High,False,Byatarayanapura,unplanned,vehicle_breakdown,West Zone 1,Mysore Road,heavy_vehicle,2,3,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007874,12.9874061,77.5126127,2024-01-17 20:42:52.433000+00:00,,High,False,Kamakshipalya,unplanned,vehicle_breakdown,West Zone 1,Magadi Road,bmtc_bus,2,3,0,1,night,0,1,0.030160109221794712,0.6623004502660663,1,0
FKID007875,12.9682038,77.5920483,2024-01-17 21:14:41.816000+00:00,,High,False,Halasuru Gate,unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,others,2,3,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007876,12.9172415,77.5872582,2024-01-17 21:10:05.005000+00:00,1241.1601620166666,Low,False,Jayanagara,unplanned,pot_holes,South Zone 1,Non-corridor,not_applicable,2,3,0,1,night,0,0,0.38029043068139506,0.5567970204841713,0,0
FKID007877,12.916748,77.5950616,2024-01-17 21:25:02.225000+00:00,,Low,False,Jayanagara,unplanned,pot_holes,South Zone 1,Non-corridor,not_applicable,2,3,0,1,night,0,0,0.38029043068139506,0.5567970204841713,0,0
FKID007878,12.9092283,77.6275767,2024-01-17 21:36:14.219000+00:00,,High,False,HSR Layout,unplanned,vehicle_breakdown,South Zone 2,Hosur Road,private_car,3,3,0,1,night,0,1,0.03686235571552687,0.6623004502660663,1,0
FKID007879,12.9354858,77.5127681,2024-01-17 21:44:23.987000+00:00,18.391840950000002,High,False,Jnanabharathi,unplanned,vehicle_breakdown,West Zone 1,Mysore Road,private_car,3,3,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007880,12.9805495,77.5860983,2024-01-17 21:48:02.031000+00:00,,Low,False,Cubbon Park,unplanned,congestion,Central Zone 2,Non-corridor,not_applicable,3,3,0,1,night,0,0,0.38029043068139506,0.6911764705882353,0,0
FKID007881,13.0173714,77.5568976,2024-01-17 22:20:04.838000+00:00,29.780961883333337,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,West Zone 2,Tumkur Road,lcv,3,3,0,1,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID007882,13.0195851,77.5527345,2024-01-17 22:25:28.992000+00:00,,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,West Zone 1,Tumkur Road,others,3,3,0,1,night,0,1,0.05684497952091349,0.6623004502660663,1,0
FKID007883,12.9662418,77.5358195,2024-01-17 22:39:19.528000+00:00,7.5970218833333325,High,False,Vijayanagara,unplanned,vehicle_breakdown,West Zone 2,West of Chord Road,bmtc_bus,4,3,0,1,night,0,1,0.021347896239295023,0.6623004502660663,1,0
FKID007884,12.9775469,77.6191254,2024-01-17 22:50:46.698000+00:00,,Low,False,Halasur,unplanned,tree_fall,Central Zone 2,Non-corridor,not_applicable,4,3,0,1,night,0,0,0.38029043068139506,0.3274647887323944,0,0
FKID007885,12.9717317,77.5953942,2024-01-17 23:33:20.576000+00:00,,High,False,Cubbon Park,unplanned,vehicle_breakdown,Central Zone 1,Mysore Road,private_car,5,3,0,1,night,0,1,0.09035621198957429,0.6623004502660663,1,0
FKID007886,12.9832155,77.6380321,2024-01-17 23:37:31.979000+00:00,20.259159333333333,High,False,Jeevanbheemanagar,unplanned,vehicle_breakdown,Central Zone 1,Old Madras Road,heavy_vehicle,5,3,0,1,night,0,1,0.03189772868313268,0.6623004502660663,1,0
FKID007887,13.0144042,77.5837607,2024-01-18 01:29:04.985000+00:00,406.3289395,High,False,Sadashivanagar,unplanned,others,West Zone 2,Bellary Road 1,not_applicable,6,3,0,1,off_peak,0,1,0.07533821521658185,0.5959119496855346,1,0
FKID007888,12.964056,77.5704534,2024-01-18 02:46:16.236000+00:00,,High,False,V.V.Puram (C.Pet),unplanned,vehicle_breakdown,Central Zone 2,Mysore Road,truck,8,3,0,1,morning_peak,1,1,0.09035621198957429,0.6623004502660663,1,0
FKID007889,12.925105,77.5502927,2024-01-18 03:23:44.442000+00:00,9.589169683333333,High,False,Banashankari,unplanned,vehicle_breakdown,West Zone 1,ORR West 1,taxi,8,3,0,1,morning_peak,1,1,0.020603202184435895,0.6623004502660663,1,0
FKID007890,12.9206912,77.5858801,2024-01-18 04:25:04.654000+00:00,25.71718945,Low,False,Jayanagara,unplanned,vehicle_breakdown,South Zone 1,Non-corridor,lcv,9,3,0,1,morning_peak,1,0,0.38029043068139506,0.6623004502660663,0,0
FKID007891,12.9751381,77.5764764,2024-01-18 04:37:02.679000+00:00,,Low,False,Upparpet,unplanned,pot_holes,Central Zone 2,Non-corridor,not_applicable,10,3,0,1,morning_peak,1,0,0.38029043068139506,0.5567970204841713,0,0
FKID007892,13.0169672,77.5579983,2024-01-18 05:10:53.593000+00:00,,High,False,Yeshwanthpura,unplanned,vehicle_breakdown,West Zone 2,Tumkur Road,heavy_vehicle,10,3,0,1,morning_peak,1,1,0.05684497952091349,0.6623004502660663,1,0
